cat,F0,F1,F2,F3,F4,F5,F6,F7,F8,Sx,Sy,Sz
general_aleatoire,1.45902348,0.330215216,-0.218165398,-1.7159729,0.856284618,1.56844783,1.47022915,-1.87686777,-1.8274889,3.9320538,1.38871896,0.239872962
general_aleatoire,0.993585348,0.29580164,1.03517652,1.41392255,1.81244421,-0.407380342,-1.78346252,-0.790465593,0.38742733,3.08787298,1.24654984,0.680602491
general_aleatoire,1.18282652,-0.288637877,-0.656853676,-0.6774683,-1.98730302,-1.638726,1.83829021,0.250616312,0.368492842,2.87565279,2.05321908,-0.316898882
general_aleatoire,-0.0838372707,1.27807164,-1.58178234,1.30120611,0.449957848,-1.73435855,0.951812267,-1.31655931,1.06911302,3.10251522,1.78853047,-0.0629775375
general_aleatoire,-0.755517483,1.62149262,-0.717202902,-0.362117052,0.635144234,1.81229091,0.492531538,1.46171761,-0.021641016,2.3008368,1.9505465,0.902525544
general_aleatoire,-0.813993931,-1.15494514,-1.36286807,-0.472066164,-0.25844264,0.174375772,-0.392405272,-0.128058672,0.302877188,1.97767556,0.72439003,0.010655771
general_aleatoire,-1.49082994,0.333544731,0.598041773,0.999947786,-1.707793,0.0395596027,-0.487221479,-1.58070946,0.840117216,2.51294041,1.93189251,0.0651327819
general_aleatoire,1.43316531,-1.9199059,-0.760941744,0.279931068,1.88518977,-0.661916256,-1.52855968,-1.9646728,1.83300447,3.63360453,2.5964005,0.0378388837
general_aleatoire,-1.23846698,-1.63595295,1.76378465,-1.07585549,0.0845954418,-1.81368041,1.98890877,0.820452452,0.0992667675,3.14327574,2.54359984,0.252606213
general_aleatoire,1.40119481,0.175745487,-0.263715744,-0.432628155,1.7140882,-0.759838343,0.36119628,-0.993817806,0.520028353,2.25654697,1.43451071,0.0716953129
general_aleatoire,-0.626317739,1.38167667,-0.160595894,-0.812799215,-1.2320323,-0.582937241,-1.10049987,1.62380767,-0.913820982,2.65874052,1.54904985,-0.244788453
general_aleatoire,1.60385394,-0.202960491,1.905931,0.611253262,1.60735321,1.42458439,-1.49051189,-0.851472855,1.29489708,3.00760412,2.17218351,1.44640779
general_aleatoire,-1.26508665,-0.360646248,-0.484610319,1.96320534,1.57753229,-0.110876322,-1.96055722,0.215344191,0.711474419,3.25886464,1.29580951,-0.646116078
general_aleatoire,0.119099617,-0.0913598537,-0.713052034,-1.35581517,-1.69991183,-0.715914011,1.58260489,-1.10019994,1.21070313,2.53995919,2.01717138,-0.657229006
general_aleatoire,1.51132846,-1.4418931,-0.0725066662,1.10707307,0.252377033,0.503386497,0.374750376,-0.363425016,0.558468342,2.27377796,1.04574728,0.481537342
general_aleatoire,-0.983915567,-0.0177774429,1.43891501,-1.9285059,0.800752878,-0.661109447,0.190959454,-1.26450706,0.438273907,2.39142084,1.77964211,0.881927311
general_aleatoire,0.72057128,-1.63573527,-1.77318144,-0.104321003,0.255213499,-1.22519898,-1.15747333,-1.16646552,1.79538321,3.05051804,2.02515531,-0.658048093
general_aleatoire,0.64521575,-0.657836437,1.64502454,-0.699115276,-0.384973764,1.69353867,-1.16900301,-0.330608368,0.594987631,2.5932641,1.45266342,0.234151736
general_aleatoire,1.85144925,1.48474813,-1.90331864,0.993275166,-0.774621725,1.47502875,0.664771795,0.146218538,1.56342769,3.27926493,2.17438698,-0.66586566
general_aleatoire,1.00750494,-0.974377632,-1.43974185,1.72191024,-0.606901646,0.376485825,-0.441803455,1.2040329,0.0451829433,2.56472516,1.39659095,-0.794371724
general_aleatoire,-0.411170959,1.71630526,-1.1512785,1.49718618,1.64494157,-1.46189809,1.73254347,-1.30884147,-0.00969958305,3.20247841,2.43254924,0.257791907
general_aleatoire,-0.569437981,-1.97402,-0.837024689,-1.56086826,0.459083796,0.292111635,1.61110401,-1.9048934,1.84916615,3.30914474,2.15637755,-1.30280828
general_aleatoire,-0.412352324,0.614411592,-0.786520243,1.35263658,0.857393026,0.10080862,-1.7776854,-1.16669226,-0.0450749397,2.66401434,1.08026838,-0.021815896
general_aleatoire,0.0987534523,0.316457033,0.220330238,0.469164133,0.969830036,-0.379369497,-1.12046814,-0.782528877,-0.526758671,1.72992539,0.751979053,0.224075317
general_aleatoire,0.729972124,-0.543890238,1.39027596,1.8377583,0.774470329,-0.224220276,1.72840929,1.02037573,0.869054079,2.95997953,1.59165967,0.527198911
general_aleatoire,1.00324535,1.05847478,-0.937823296,-1.32838726,0.287478685,-0.321841478,1.57721138,-0.0597786903,-0.0992093086,2.34445667,1.39595842,-0.114262022
general_aleatoire,-0.974827528,1.78046989,0.114159346,-1.14216709,-0.836832285,-1.70336366,0.750008345,1.56581545,-0.118846178,2.66478753,1.98684061,-1.00968432
general_aleatoire,1.39072466,-0.164772272,1.97035933,1.93457007,0.717573881,-0.430220842,1.74675155,-0.550818443,1.307796,3.42535877,1.83932328,-0.484585226
general_aleatoire,-0.7255826,1.3777051,1.57899666,0.276566267,-0.0131049156,-0.470541716,0.400057793,1.73823214,-1.27672625,2.262923,2.21371222,0.0776285976
general_aleatoire,-0.271531343,0.163769245,0.155277252,-0.901407242,-0.215542793,0.922547579,0.259273052,1.33011317,-0.117979765,1.55631948,1.11954439,0.097883448
general_aleatoire,0.859242678,-1.80812979,0.920976639,1.52819252,0.0498986244,-0.222424746,0.848472118,0.355774403,-0.309252262,2.28967571,1.71542001,0.000803684525
general_aleatoire,-1.44324899,0.605956554,-1.98644876,-0.963843346,-1.01883984,-1.72097206,0.818344116,-0.346107006,-1.60322189,3.31671548,1.60438848,-1.05358231
general_aleatoire,-0.152887583,1.63554955,-0.974371433,-1.13990974,0.910837889,-1.1816256,-1.70579815,-1.27396822,-1.10900688,2.70683336,2.35930753,-0.205951318
general_aleatoire,-1.9440732,0.994258642,1.08722186,-0.251502991,1.50013804,0.821134329,0.456650734,0.269943476,-1.24720025,2.89133716,1.26135409,0.907752216
general_aleatoire,1.80285096,-0.858888149,0.391183138,-0.096293211,-1.94052434,1.81738377,-0.588490725,-1.01059461,-1.4277575,2.8995955,1.87635756,1.64210784
general_aleatoire,0.926583529,1.69853449,-0.242207289,-1.58395028,-0.808610678,-0.44917345,-0.176336288,-1.09560323,-1.71517324,2.8232224,1.60490906,-0.890892029
general_aleatoire,1.38688779,1.19474936,-0.765734196,-1.02679253,1.96757388,0.901648283,-1.84553361,-1.72660661,-1.48689294,3.41273642,2.22304082,-1.29814708
general_aleatoire,1.82039404,-1.10144496,-1.22794008,1.2444241,1.53096819,1.5140686,1.23789263,-1.71419454,1.8714397,3.06418133,2.71885109,1.84701931
general_aleatoire,-1.87015963,-0.0884375572,0.978227377,0.909589052,-1.46659207,-0.517157555,-1.46800566,-1.26252723,-1.91053391,2.81484079,2.4520762,-1.08217001
general_aleatoire,-0.227696419,-1.80076861,-1.33700395,-0.945298195,1.92817831,-1.73997808,-1.61501408,-0.524483681,0.356846809,2.82290244,2.24870801,-1.64511502
general_aleatoire,1.33109999,0.505855322,-0.694719076,0.152318001,0.911336422,0.648743391,-1.62436032,-1.53527713,0.637500525,2.79917049,1.1447072,0.203159496
general_aleatoire,0.220073938,-0.733011484,-0.851149797,0.999011278,1.76070404,-1.45499206,1.04828644,1.59153342,1.8900578,2.92573619,2.42001605,0.559545875
general_aleatoire,-1.02969122,-1.84977579,-0.587448835,-0.859467506,1.80072284,-1.21830988,0.313929319,-1.95538187,-0.53691411,3.23986626,1.86772192,0.719601154
general_aleatoire,-1.03069711,1.79840851,0.715103865,-0.683690548,-1.07564449,-1.62051725,0.0360136032,1.98739552,1.55127239,3.6385181,1.46899462,-0.138666824
general_aleatoire,-0.928620338,0.775031567,1.4050312,-0.421483755,-1.33783698,-0.510124445,0.925415754,-0.177056789,0.0977973938,2.10523653,1.32312608,0.61597836
general_aleatoire,-1.29183435,1.92362618,0.536002874,0.211321354,-0.543388844,-1.89993954,1.40946126,0.415511847,1.02621055,2.72468972,2.12668943,-0.93368566
general_aleatoire,-1.41873431,0.442052603,1.19416356,-0.543191195,1.42627263,-1.16027284,-0.071625948,1.10460734,1.13288569,2.26274896,1.91565919,-1.01425982
general_aleatoire,-0.0543637276,-1.41955709,-1.10100007,-0.0316872597,-1.2193017,-0.424222946,-1.33839655,0.445269346,1.10864472,2.48283076,1.36439955,0.300988853
general_aleatoire,-1.82209134,-1.08405137,1.00849128,0.106569052,-1.68348289,-0.193814754,0.625885963,0.318443537,-1.9261713,2.93099046,1.74556267,-0.980232477
general_aleatoire,1.50861955,1.32755208,1.47098947,-1.30120158,-0.195695877,0.0619897842,-1.93853521,-0.954028606,-0.294224977,3.36820579,1.14306223,0.201639861
general_aleatoire,0.89058876,0.424773932,-0.714595795,0.231058836,0.898436546,0.605344296,-0.860515356,-1.38369727,1.00989223,2.25600386,1.07519817,0.375006586
general_aleatoire,0.586140394,-1.87757802,-1.26939368,-0.86675477,1.0020957,-0.00546598434,-0.643649578,-1.81976175,0.839581728,2.84938192,1.7261256,-0.75361681
general_aleatoire,-1.2558639,-1.80853772,1.73814774,-0.368560076,1.90733695,0.820137978,0.958999634,-1.09251809,-0.99119997,2.91583776,2.61552382,-0.261218548
general_aleatoire,1.18114805,-0.957930326,0.523118734,0.583161354,0.350246906,-1.52960157,-0.585804701,1.79323745,-0.0701942444,2.38529801,1.63917959,0.758988976
general_aleatoire,-1.10074854,0.389397144,1.99854231,-0.110151768,-0.0170650482,0.793253183,1.08571982,-0.265212297,-1.99126363,3.3338387,0.305402398,0.0750282109
general_aleatoire,-1.19090748,1.55498552,-1.14426494,-0.91999197,-1.97678494,0.671746969,-0.796169281,1.22542095,0.995670557,2.93398142,1.70497727,1.4009279
general_aleatoire,-1.34340906,1.17665076,-0.229962111,-1.19013,-0.0246562958,1.83617592,-0.751522303,0.00961112976,-0.0729768276,2.38071656,1.65772152,-0.430172563
general_aleatoire,1.66791487,-0.72981739,0.827060938,-0.55700922,0.889733553,0.677324533,-1.65982556,0.530372858,-1.12003565,2.90300608,1.19272935,-0.00247951294
general_aleatoire,-1.07093716,-1.96474075,1.58993149,0.864510536,1.45115399,-0.622246981,0.0363330841,1.14661002,-0.266997099,3.41602516,0.606702447,0.354144245
general_aleatoire,-0.644255161,-0.492576122,1.27733493,0.829071522,-1.47720718,0.686664104,-1.30650759,-1.21527767,-0.636493921,2.10216999,1.80444467,-1.24263227
general_aleatoire,0.685832024,-0.366050482,-0.990275383,-0.605188847,-1.92576671,1.05458808,0.796834707,-1.61219454,0.57917428,2.7787385,1.50177395,-0.604018271
general_aleatoire,-0.595132113,-0.356763124,1.34895992,0.102744102,-1.73281193,1.78867674,1.76937389,0.380800486,1.9452672,3.28355503,2.02391124,0.833978593
general_aleatoire,0.63153553,-1.6457274,-1.74435472,-0.834909916,-1.33602238,-0.510397434,-0.796190977,1.10556531,0.157517195,2.93563151,1.25588882,0.760514557
general_aleatoire,0.383707047,1.10636353,0.577462673,-0.715036631,1.03003907,-0.574470282,-1.52808404,-0.975396633,1.33283782,2.33717752,1.40367007,1.11230218
general_aleatoire,-0.981562853,0.82247901,1.79545522,0.309366703,0.541828632,1.55894113,-1.37639523,0.801225185,0.888994217,3.0551455,1.28713048,0.138914794
general_aleatoire,-1.19320035,0.888084412,-0.281018496,0.66588068,-0.0238287449,-1.46111822,-1.77912951,-0.368034124,1.81854987,3.02870488,1.44755745,0.457845598
general_aleatoire,-1.57297468,-1.48569107,1.26648188,0.78984499,0.620688438,0.0249240398,0.0288157463,-1.89747119,-0.627938271,2.87130356,1.68981469,-0.436933339
general_aleatoire,1.69898987,-1.26300216,1.4073472,-1.57420969,0.0970315933,1.87696242,-1.08423066,-1.20140553,-1.51350856,2.9038198,2.4933126,1.65341139
general_aleatoire,-1.76050162,-0.546430111,1.84666705,-0.978286982,0.195806742,0.0267646313,1.18662691,1.86563706,-1.82493663,3.77615619,1.24950254,-0.450221509
general_aleatoire,0.299813747,0.267783403,1.55972409,-0.407160282,0.603515148,1.08785772,-0.0990140438,-1.8462975,1.41843009,2.55379486,1.71859848,0.512731075
general_aleatoire,-0.393237829,-0.114527702,1.19629359,1.47451258,0.0907888412,-0.833693027,0.200154781,-1.48474789,-1.61134148,2.59941816,1.47876406,-0.61121726
general_aleatoire,1.42125773,-1.47067785,0.349660635,0.707998276,1.55636954,0.700186253,1.75130868,1.91641355,-1.78548646,3.36300063,2.06501842,-1.43963468
general_aleatoire,0.847811937,0.00387716293,-0.0270261765,-0.500141859,1.42931128,0.503433466,-1.58210826,1.17436457,-0.202816725,2.45623302,1.02810907,-0.315106928
general_aleatoire,-0.877639294,-0.851563692,0.227193356,-1.58144879,0.834914207,1.05400825,-1.46227574,0.0431680679,1.25626755,2.85391855,1.15675831,-0.302331597
general_aleatoire,0.227074862,0.424438238,-0.354979277,1.79814959,-0.158651114,-0.641884327,-1.53593063,-1.56741643,0.691671133,2.79165053,1.21814299,0.212953761
general_aleatoire,0.0260047913,-0.270210743,-1.65675712,1.26707006,1.87810588,-1.21485138,-1.84526038,-1.17977977,1.01401544,3.53083587,1.53874898,-0.646288335
general_aleatoire,0.583038092,0.100409508,1.38401365,-0.525517464,-0.111208677,-1.73663139,0.907815456,0.488667488,1.99731946,3.24385047,0.299452037,0.0995314494
general_aleatoire,0.340881109,1.96106243,-0.87646699,0.977347136,1.64088678,0.95834589,-0.783560038,-1.00952458,-0.201098442,2.98046374,1.41954255,-0.267553896
general_aleatoire,1.33415842,0.175049782,-0.379591703,-1.59907269,1.84797549,1.72864676,-1.67428946,-0.501855612,-0.256638527,3.20611835,1.92220783,-0.248731196
general_aleatoire,-1.67688322,0.223361731,-0.450835466,-0.379375219,0.400810003,-1.15768337,0.0546104908,0.371953726,0.778167725,1.98670447,1.12117779,-0.502720714
general_aleatoire,1.02367163,-1.77806425,0.579354286,-0.861837626,-1.06220484,1.27692223,0.926431656,-1.68042541,-0.97240901,2.86480188,1.9907223,0.71011281
general_aleatoire,1.42194366,-1.29919076,-1.63241577,0.762671947,1.33781672,1.37114882,-0.556846619,-0.0738422871,0.448836088,2.92940211,1.5751245,0.283978879
general_aleatoire,0.125566959,-1.38845158,-0.789009809,-1.73532534,-0.0215280056,-1.1362474,-1.47206807,-1.48858476,1.82332325,2.80008602,2.10561323,-1.51732218
general_aleatoire,-0.750376463,1.20144248,0.0575327873,0.671892166,0.355037689,0.152777433,1.15947223,1.16867638,0.624959469,1.94625318,1.38234055,-0.112509482
general_aleatoire,-0.0209710598,0.435033083,-0.80010438,-0.352871895,-1.3585031,-0.104766369,0.590342283,-0.3419168,1.71770287,2.04128575,1.42684889,-0.155097201
general_aleatoire,1.36866403,-1.38552594,-1.07999825,-1.27992797,-1.97711635,-0.265575886,0.605279446,1.22759724,-1.19015145,2.79621959,2.23573089,1.02446878
general_aleatoire,-0.824309111,1.56046033,-0.984348536,1.43618512,0.479865074,-1.69309068,0.142458916,-1.57444644,-1.75911856,2.79767084,2.25497818,1.38733697
general_aleatoire,-0.0193138123,-1.67404032,0.436890602,0.572051764,-0.900366783,-0.139505625,0.867190838,1.88390875,0.379663944,2.7158699,0.973770261,0.521653712
general_aleatoire,0.714125633,-0.700703621,-1.95970535,-1.89851427,-0.0759251118,1.00060105,-0.342208385,-1.14098549,-1.57314467,3.13820481,1.86309695,-0.164344162
general_aleatoire,1.33789492,1.69283533,-0.318839073,1.22004509,0.308309555,-1.0796566,1.49179482,-0.97607708,1.45449185,2.54165816,2.29777241,-1.02979434
general_aleatoire,-1.87192798,-0.513921738,-0.813130379,-1.16444445,0.338487864,1.10058427,-0.316626549,-0.267679214,1.87702179,2.36523819,2.20825863,-0.579274833
general_aleatoire,-1.23183203,-1.77567935,1.61770129,0.36572051,-1.20758343,1.43323755,-1.89677143,-0.0770363808,-1.91888022,3.37989998,2.58156109,-0.362189353
general_aleatoire,-1.98814917,0.489261389,-1.02879405,0.646700144,-0.704924107,-0.755833387,1.86397791,-0.71995616,1.64709306,3.44345593,1.22001529,0.311119258
general_aleatoire,-0.642024517,1.79668188,0.720633984,1.30303383,-1.76746488,-0.5934093,1.71646523,1.62350559,-1.10991597,3.05165958,2.59361553,0.328643322
general_aleatoire,1.92673779,1.99869275,-0.599714756,-1.31390929,-0.957776308,1.08618569,0.187664986,-1.10634995,-1.25139141,3.39261723,1.78594637,0.126460865
general_aleatoire,-1.67661285,-1.86950326,1.49973321,1.78332448,1.43500495,1.7029624,-0.385718584,-1.34938478,0.809584379,3.62263131,2.43263817,-0.527918875
general_aleatoire,-0.369039059,0.228263617,1.32414508,1.41182423,0.644001007,-0.739776134,-0.420850039,0.0946893692,0.976683855,2.20268536,1.0885191,0.0142796058
general_aleatoire,-0.0585105419,1.58818936,-0.584376812,1.70463324,1.56582022,-0.484601736,-1.33648849,-1.30575728,-1.40196562,3.19412041,1.6799196,0.944376409
general_aleatoire,1.65135527,0.30763793,-1.62977839,0.629976749,0.886753559,-1.22152305,-1.43801093,-0.437130451,-0.442452669,2.87924933,1.38320565,-0.636005878
general_aleatoire,1.78625536,-0.35377717,-1.01353049,-1.36496854,0.673442602,1.69072556,0.960597515,-1.98932743,-0.207485437,3.40086174,1.59004164,0.589454472
general_aleatoire,1.57523394,1.75010371,1.53531718,0.946626902,-0.732145548,-0.168301821,0.817137003,0.277340651,-0.988764524,2.8128171,1.52806866,0.915008783
general_aleatoire,0.770453691,1.03509402,0.368760586,0.244478941,1.5147903,-0.799098253,-0.572445393,-0.399061203,-0.800457239,2.04081511,1.32288575,-0.0815029517
general_aleatoire,0.759554863,-1.1446445,1.62438965,-1.84886813,-1.47709394,-1.82794428,0.285455704,1.48022056,-0.985083342,3.20170736,2.52846694,0.257154107
general_aleatoire,0.713572502,1.20548892,0.64212966,-1.71905088,0.458571196,0.755823135,1.39687657,-1.30021596,-0.0789325237,2.60209203,1.5898782,0.678876221
general_aleatoire,0.385541439,1.4816432,1.34277034,-0.562220097,1.02032256,1.70682979,1.01177144,0.794627905,0.0713810921,2.84894991,1.39995325,0.0344110169
general_aleatoire,-0.971291542,1.56298232,0.25633955,0.352420568,0.13212204,1.67007184,-1.44840479,0.186089754,0.364971399,2.19022441,1.69766676,-0.984572232
general_aleatoire,0.0238621235,-0.740857601,-1.11058807,-1.79060507,0.179146528,1.79462457,-1.43766069,0.565961361,1.47876072,3.43944931,0.965416312,0.232282892
general_aleatoire,1.50767565,0.703567505,0.704223871,1.97454166,-0.572065353,-1.63161039,0.0507521629,-1.03730917,0.702986956,2.72417402,1.66449869,-1.23828387
general_aleatoire,1.50863433,1.84100914,-0.418983698,-0.985322237,-0.134788275,1.49990821,1.4426074,1.696311,0.0872926712,3.40622568,1.55377519,0.170907363
general_aleatoire,0.681661844,-1.22609663,1.72506642,1.56812024,-0.408485651,-1.8757534,1.81206465,1.58158493,0.811131477,2.71113729,2.59140921,1.86155808
general_aleatoire,-1.79791927,-1.83197713,0.663397312,1.62749124,-1.71328259,-0.0621089935,0.824851751,-0.158692122,-1.86411476,2.93517041,2.47439599,-1.43502581
general_aleatoire,0.26586628,1.36983085,-1.40246201,-0.13622427,-0.123335838,-1.62618446,1.32450867,0.82727766,-1.9380703,3.3058722,1.08408821,-0.826471806
general_aleatoire,-0.0428395271,-0.908331394,-1.23620462,-1.99018168,-1.9373107,-0.337154865,-0.328006983,0.91326189,-1.6574831,2.94004726,2.08266115,0.943558514
general_aleatoire,1.19508719,-1.62332129,1.78075886,-0.930681944,0.434018373,0.521833181,-0.981492758,0.119642258,1.69659162,2.8128438,2.12169051,-0.0613427274
general_aleatoire,-1.724051,1.10126281,1.87372494,0.297713757,1.54867458,0.782560825,-0.963098288,1.69726539,-1.51064587,3.05121064,2.41499233,1.32047284
general_aleatoire,0.849575996,1.76961136,-0.526502132,-0.15543294,0.85211277,-0.755332232,-1.83888745,-0.0385680199,-0.454337835,2.35848355,1.84617603,0.264379978
general_aleatoire,1.09097648,-0.374707937,-1.32645893,-1.33264709,1.06998324,-1.9076581,0.997786999,-1.46647525,0.15739274,2.91385055,1.99675083,-0.586057425
general_aleatoire,0.618485928,1.46336913,1.20915508,-1.47142673,1.95281386,0.381915808,-0.614546061,-0.202627897,0.397516727,2.77837992,1.59858191,0.642147899
general_aleatoire,-0.310831785,1.74857974,-0.989755869,-1.33183289,-0.510881424,0.870582342,-1.56739712,1.01991487,-0.993604183,2.75785422,1.89360917,-0.46813482
general_aleatoire,-1.64409804,-0.912139654,1.44499731,0.882671356,1.25242019,-1.80579829,-1.86638808,0.60476923,-1.63566256,3.3505187,2.55068207,0.155676395
general_aleatoire,-1.11436057,-1.80349255,-1.67255402,-0.661026001,-0.796775579,0.0371558666,-1.10210872,0.129390717,0.208129406,2.83494878,1.16639698,0.49223578
general_aleatoire,-0.929332972,-0.570494413,1.64638734,1.86397481,-0.526948929,1.85419822,-1.81779957,-0.225139141,-0.799091578,3.28048444,2.05825543,-0.292369664
general_aleatoire,1.18034983,0.124437571,-1.94692588,-0.367112875,0.191246271,-0.904629946,0.973196507,-1.47470713,-1.13222718,2.8670752,1.38396049,-0.676222563
general_aleatoire,1.27665782,-1.75531316,1.98458076,-1.37632442,-0.681831598,-0.232607841,-0.473515987,0.0254855156,0.472150087,2.96944427,1.55280149,-0.530858099
general_aleatoire,-0.476459742,0.873765707,-0.240105152,-0.431881905,-0.119060278,1.61971784,1.07774663,0.240015745,-1.57903242,2.52257824,1.03376293,0.390815735
general_aleatoire,-0.198439837,1.07580185,0.586690903,0.754508972,1.81121516,0.966643095,1.17820907,0.937873363,-1.8399477,2.54368734,2.30029869,0.465390027
general_aleatoire,-0.117632866,-0.670760393,-1.15439939,-0.117821455,0.146515608,-0.74192977,1.83192801,0.800750017,0.354102612,2.16831183,1.26636291,0.446655661
general_aleatoire,1.3050766,-1.9558115,0.92538023,-1.76115656,1.95733309,1.97145367,-0.909809589,-1.71221471,1.4999578,3.68103981,2.93682599,1.01907432
general_aleatoire,-1.8158195,1.06649065,-0.587903023,-0.551285028,1.87726879,0.936498165,-0.725299597,-1.58369637,-0.360463619,2.87128329,1.99629521,-0.648027301
general_aleatoire,1.15733385,0.53630805,0.12932229,-1.90355277,-0.830839396,1.5910542,0.623109102,0.0777719021,0.566479921,2.80518508,1.14622176,0.146143124
general_aleatoire,-0.132756472,-1.16205525,1.44290662,-1.87841058,1.81230617,-0.265509844,-0.30629921,0.278047323,-1.31023574,2.95816636,1.76452923,0.597400486
general_aleatoire,1.50642109,1.26283693,1.71286702,-0.386958361,0.115220785,1.74218202,1.01521373,1.79959583,-0.242787123,3.11007047,2.06264997,-0.630294979
general_aleatoire,-1.54068398,0.984328508,1.82621574,-1.180794,-0.526918888,-0.51574111,0.585010052,0.536911964,-1.86099982,3.06339526,1.41117239,-1.15482259
general_aleatoire,-1.92736816,1.55553699,0.889845133,0.566389084,1.34214187,0.574217796,-0.403433561,1.60870457,-0.208230495,3.04765654,1.53020251,0.736515164
general_aleatoire,0.0333886147,1.40512872,-0.357933521,1.10261846,1.46451497,-0.847402096,0.969681978,-0.704095602,1.79590249,2.71494412,1.74638474,-0.650229037
general_aleatoire,0.715512753,1.76048756,0.252792358,-0.470695496,-1.35108185,-0.212054968,-0.760280371,-0.97606039,1.59993291,2.71362185,1.57830083,-0.0533946492
general_aleatoire,0.642591476,0.752697706,-0.541832209,1.94389725,1.1444025,1.06804991,-1.51379704,1.76789761,-1.53438878,3.11005712,2.29542351,-0.576327264
general_aleatoire,-1.1352458,-1.1821785,1.08593941,-1.66283131,-1.91913009,0.480126381,0.683039904,-1.41058898,-0.122870922,3.24081993,1.4737519,0.583718359
general_aleatoire,-1.36014843,-0.612959862,-1.94308734,1.44961739,1.12836003,1.41707063,1.24918413,-1.9107933,-1.35191035,3.57376432,2.3220768,0.509322524
general_aleatoire,0.438020468,0.958097696,-0.528671265,-0.26581955,-0.337356091,-1.04162049,1.32816291,0.485538244,-0.760641098,1.89382887,1.11242735,-0.642655194
general_aleatoire,-1.28606391,1.7721951,1.02753425,-1.28146482,-1.80953932,0.650889635,1.83652353,0.688420057,-1.71249914,3.37171698,2.55051446,-0.310642004
general_aleatoire,-0.991219521,0.317793608,-0.700997591,1.60877705,1.33919382,-1.95238233,1.04722095,-0.00594234467,-0.683616638,3.05894613,1.35039473,0.38939628
general_aleatoire,-0.599972248,0.135826111,0.32132864,-1.75327897,-1.09817052,-1.16501665,-1.74040318,-0.0567178726,0.503731966,2.72432947,1.40732765,0.0481772423
general_aleatoire,-1.65610528,-0.332603216,1.3733294,0.489942074,0.872024775,-1.15784359,1.77453446,-0.645035028,0.773867607,2.63647008,2.04996419,-0.301665217
general_aleatoire,0.246725321,1.76160526,0.372451067,0.218050003,-0.510740995,0.400874376,-0.879787207,1.90788412,-0.90519762,2.76000905,1.17273819,-0.111418389
general_aleatoire,0.568516493,-1.30120277,-1.87685394,-0.698380232,0.895210981,-1.2022388,1.62187457,0.535261393,1.18232083,2.77550793,1.91629803,1.10120785
general_aleatoire,0.276267767,0.33533287,-0.469644785,0.685214043,-0.696680069,1.96076703,-1.04954338,-1.63735175,0.141833067,2.34168267,1.86404824,0.230764657
general_aleatoire,0.668979168,1.67561102,-0.866409302,0.742812157,0.560361385,0.977658749,0.43049407,1.3375113,-1.38617277,2.77300692,1.4227227,0.0974205583
general_aleatoire,-0.593460321,-1.17301345,-1.74849701,0.486518145,0.49023509,-1.48708034,-1.24531102,-0.939276695,0.276174545,2.41897726,2.0079565,-0.315924793
general_aleatoire,1.34098196,0.958040714,-0.691634178,1.13455319,-0.0477595329,-0.792643547,1.76456118,0.0497329235,-1.09140372,2.95924497,0.812122345,-0.0533580855
general_aleatoire,0.483860254,-0.441496134,1.27792287,0.425831079,1.04555464,1.02135563,1.9519012,1.6066134,-1.96766138,3.29539704,1.76293266,-0.821616471
general_aleatoire,1.66189194,-0.250042439,1.10656023,-0.97582221,-1.08667684,-1.52042651,-1.9007628,1.64606118,-0.464904308,3.25422621,2.10712361,0.0476329625
general_aleatoire,1.99184823,-1.43380475,-1.27761531,0.841550589,-1.84626651,0.64452219,-0.899782419,-1.82411361,1.3394475,3.21917725,2.74898577,0.446056217
general_aleatoire,1.34637499,-0.824439764,-1.00502706,-1.77239418,-0.2710917,-1.79003143,0.67173481,-0.290308952,-0.282325029,2.56430674,1.99014962,0.020989703
general_aleatoire,1.72730279,-0.234848976,-0.856318235,-1.73748803,-0.291369438,-0.394225836,-1.59226489,1.0593915,-0.0257089138,2.99119759,1.00642097,0.854000926
general_aleatoire,1.66070533,0.786188126,-0.346011639,-0.915398598,-0.30565691,-0.813154936,0.810508251,1.36789989,1.77108788,2.84088111,1.57207859,0.459510863
general_aleatoire,-1.95854521,-0.931756258,0.545882702,-0.239423275,-0.424461603,1.18389297,-0.806478024,0.438774109,0.630375147,2.4815805,1.05428612,0.782106996
general_aleatoire,-1.55765486,1.33867407,0.510930777,0.23356843,-1.25301504,-1.87562156,0.0408635139,-0.154395342,0.116412878,2.79837441,1.3449837,0.145339072
general_aleatoire,-0.148960352,1.50481343,0.175193787,-0.150022984,0.683835506,-0.88223052,-1.92272639,-1.07613468,0.00805044174,2.35952091,1.46351612,0.855338156
general_aleatoire,1.49700737,0.353230953,-1.31595659,-0.626586676,-0.296525955,0.673460722,-1.25130773,-1.08728933,1.09321594,2.93945193,0.571574867,0.0874532834
general_aleatoire,-0.730510712,-0.102509499,1.85102129,-0.595425367,-0.607718706,-0.555601597,-0.613996506,1.40885663,0.382722378,2.15966129,1.44960463,-0.86361748
general_aleatoire,0.215095758,1.88390112,0.871471167,1.93232155,1.58815384,0.318631649,1.6069665,-1.99565196,-0.685963869,3.36153412,2.52579522,-0.261528432
general_aleatoire,1.60262609,1.80980492,0.280951738,-1.90049648,-0.536014557,-0.4926579,1.31678033,1.58319521,-0.40067029,3.6207273,1.09130049,-0.406202286
